,ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
840,Malay_language,What family is Malay a member of?,Austronesian family,medium,medium,data/set5/a2
841,Malay_language,What family is Malay a member of?,Austronesian.,medium,hard,data/set5/a2
842,Malay_language,What is the basic word order in Malay?,Subject Verb Object,medium,medium,data/set5/a2
843,Malay_language,What is the basic word order in Malay?,Subject Object Verb.,medium,medium,data/set5/a2
844,Malay_language,What languages has Malay borrowed words from?,"Sanskrit, Arabic and English",medium,medium,data/set5/a2
845,Malay_language,What languages has Malay borrowed words from?,"Arabic, Sanskrit, Tamil, Persian, Portuguese, Dutch, certain Chinese dialects, and English.",medium,hard,data/set5/a2
846,Malay_language,Are there many words in Malay that use natural gender?,No,hard,hard,data/set5/a2
847,Malay_language,How are new words formed in Malay?,three methods.,hard,too hard,data/set5/a2
848,Malay_language,How are new words formed in Malay?,"Affixation, composition, and reduplication.",hard,hard,data/set5/a2
849,Malay_language,Is Malay in the Austronesian family of languages?,Yes,easy,easy,data/set5/a2
851,Malay_language,Is Malay an agglutinative language?,Yes,easy,easy,data/set5/a2
853,Malay_language,Is there one negation word in Malay?,No,easy,easy,data/set5/a2
855,Malay_language,How many parts of speech are there in Malay?,Four,medium,easy,data/set5/a2
857,Malay_language,What is the basic word order in Malay?,Subject Verb Object,medium,medium,data/set5/a2
859,Malay_language,What is the national language in Malaysia?,Malay ,medium,easy,data/set5/a2
861,Malay_language,Do linguists consider Malay to be a single language?,No,hard,hard,data/set5/a2
863,Malay_language,Can speakers of modern Malay understand Old Malay?,No,hard,hard,data/set5/a2
865,Malay_language,What language besides Malay is in the Austronesia language family?,Malagasy,hard,medium,data/set5/a2
875,Melbourne,Is Melbourne the capital and most populous city in the state of Victoria?,Yes,easy,easy,data/set3/a2
876,Melbourne,Is Melbourne the capital and most populous city in the state of Victoria?,Yes.,easy,easy,data/set3/a2
877,Melbourne,Is Melbourne home to Australia's busiest seaport?,Yes,easy,easy,data/set3/a2
878,Melbourne,Is Melbourne home to Australia's busiest seaport?,Yes.,easy,easy,data/set3/a2
879,Melbourne,Does Melbourne have a large international student community?,Yes,easy,easy,data/set3/a2
880,Melbourne,Does Melbourne have a large international student community?,Yes.,easy,easy,data/set3/a2
881,Melbourne,What is a resident of Melbourne known as?,Melburnian,medium,medium,data/set3/a2
882,Melbourne,What is a resident of Melbourne known as?,"A ""Melburnian"".",medium,medium,data/set3/a2
883,Melbourne,When was Melbourne officially declared as a city?,1847,medium,medium,data/set3/a2
884,Melbourne,When was Melbourne officially declared as a city?,In 1847.,medium,hard,data/set3/a2
885,Melbourne,How many sister cities does the City of Melbourne have?,six,medium,medium,data/set3/a2
886,Melbourne,How many sister cities does the City of Melbourne have?,Six.,medium,medium,data/set3/a2
887,Melbourne,Where is Melbourne situated?,boundary of the very hot inland areas and the cold southern ocean,hard,too hard,data/set3/a2
888,Melbourne,How many domestic tourists visit Melbourne?,7.6 million domestic visitors,hard,medium,data/set3/a2
889,Melbourne,How many domestic tourists visit Melbourne?,7.6 million.,hard,hard,data/set3/a2
890,Melbourne,What religion holds majority in Melbourne?,Christian,hard,hard,data/set3/a2
891,Melbourne,What religion holds majority in Melbourne?,Christianity.,hard,too hard,data/set3/a2
892,Michael_Faraday,Did Albert Einstein keep a photograph of Faraday on his study wall?,"Yes, Albert Einstein kept a photograph of Faraday on his study wall.",easy,easy,data/set4/a7
893,Michael_Faraday,Did Albert Einstein keep a photograph of Faraday on his study wall?,yes,easy,easy,data/set4/a7
894,Michael_Faraday,Did Faraday marry Sarah Barnard?,"Yes, Faraday married Sarah Barnard.",easy,easy,data/set4/a7
895,Michael_Faraday,Did Faraday marry Sarah Barnard?,yes,easy,easy,data/set4/a7
896,Michael_Faraday,Did Faraday also discover the laws of electrolysis?,"Yes, Faraday also discovered the laws of  electrolysis.",easy,easy,data/set4/a7
897,Michael_Faraday,Did Faraday also discover the laws of electrolysis?,yes,easy,easy,data/set4/a7
898,Michael_Faraday,Who discovered benzene?,Michael Faraday discovered benzene.,medium,medium,data/set4/a7
899,Michael_Faraday,Who discovered benzene?,Michael Faraday,medium,medium,data/set4/a7
900,Michael_Faraday,Where was Michael Faraday born?,Michael Faraday was born in Newington Butts.,medium,medium,data/set4/a7
901,Michael_Faraday,Where was Michael Faraday born?,Newington Butts,medium,medium,data/set4/a7
902,Michael_Faraday,What is the Faraday effect?,The Faraday effect is the phenomenon that the plane of polarisation of linearly polarised light can be rotated by the application of an external magnetic field aligned in the direction the light is moving.,medium,too hard,data/set4/a7
903,Michael_Faraday,What is the Faraday effect?,The plane of polarisation of linearly polarised light can be rotated by the application of an exernal magnetic field aligned in the direction the light is moving.,medium,hard,data/set4/a7
904,Michael_Faraday,Did Faraday discover diamagnetism?,"Yes, Faraday discovered diamagnetism.",hard,hard,data/set4/a7
905,Michael_Faraday,Did Faraday discover diamagnetism?,yes,hard,easy,data/set4/a7
906,Michael_Faraday,How many siblings did Faraday have?,Faraday had three siblings.,hard,hard,data/set4/a7
907,Michael_Faraday,How many siblings did Faraday have?,two,hard,hard,data/set4/a7
908,Michael_Faraday,Where is Michael Faraday buried?,Michael Faraday is buried in the dissenters' section of Highgate Cemetery.,hard,hard,data/set4/a7
909,Michael_Faraday,Where is Michael Faraday buried?,in the dissenters' section of Highgate Cemetery,hard,hard,data/set4/a7
910,Michael_Faraday,Is faraday best known for his work with kinematics?,No,easy,easy,data/set4/a7
912,Michael_Faraday,was he active in the area now called environmental science?,Yes,easy,easy,data/set4/a7
914,Michael_Faraday,did he discover benzene?,Yes,easy,easy,data/set4/a7
916,Michael_Faraday,who was his mentor?,John 'Mad Jack' Fuller,medium,medium,data/set4/a7
919,Michael_Faraday,Who was Faraday's wife?,Sarah Barnard,medium,hard,data/set4/a7
921,Michael_Faraday,did he advise the british government on the production of chemical weapons for use in the crimean war?,No,hard,hard,data/set4/a7
923,Michael_Faraday,did faraday have strong maritime interests?,Yes,hard,easy,data/set4/a7
925,Michael_Faraday,does the charge reside on the interior of a charged conductor?,No,hard,easy,data/set4/a7
952,Montreal,Is English the language most often spoken in Montreal?,The language most spoken at home in the city is French.,easy,easy,data/set3/a7
953,Montreal,Is English the language most often spoken in Montreal?,"No, the language most spoken in Montreal is French.",easy,hard,data/set3/a7
954,Montreal,Is Montreal's economy the third largest of all cities in Canada?,"No, Montreal's economy is the second largest of all cities in Canada.",easy,medium,data/set3/a7
955,Montreal,Is Montreal's economy the third largest of all cities in Canada?,"No, Montreal's economy is the second largest of all cities in Canada.",easy,medium,data/set3/a7
956,Montreal,Is the most popular sport in Montreal ice hockey?,"yes, The most popular sport in Montreal is ice hockey.",easy,easy,data/set3/a7
957,Montreal,Is the most popular sport in Montreal ice hockey?,"Yes, the most popular sport in Montreal is ice hockey.",easy,medium,data/set3/a7
958,Montreal,How many international airports does Montreal have?,Montreal has two international airports.,medium,easy,data/set3/a7
959,Montreal,How many international airports does Montreal have?,Montreal has two international airports.,medium,easy,data/set3/a7
960,Montreal,Who is the Mayor of Montreal?,The mayor is Gérald Tremblay.,medium,easy,data/set3/a7
961,Montreal,Who is the Mayor of Montreal?,The mayor is Gérald Tremblay.,medium,medium,data/set3/a7
962,Montreal,What is the name of the largest church in Montreal?,The largest church in Montreal is named Saint Joseph's Oratory.,medium,hard,data/set3/a7
963,Montreal,What is the name of the largest church in Montreal?,Saint Joseph's Oratory is the largest church in Montreal.,medium,hard,data/set3/a7
964,Montreal,Where was much of Montreal's industry during the late 19th and early-to-mid 20th century?,The Sud-Ouest borough was home to much of the city's industry during the late 19th and early-to-mid 20th century. ,hard,easy,data/set3/a7
965,Montreal,Where was much of Montreal's industry during the late 19th and early-to-mid 20th century?,The Sud-Ouest borough was home to much of the city's industry during the late 19th and early-to-mid 20th century.,hard,hard,data/set3/a7
966,Montreal,Does Montreal contain the largest church in Canada?,Yes,hard,hard,data/set3/a7
967,Montreal,Does Montreal contain the largest church in Canada?,"Yes, Montreal contains the largest church in Canada.",hard,medium,data/set3/a7
968,Montreal,What is the largest primarily French-speaking city in the western world?,Paris is the largest primarily French-speaking city in the western world.,hard,hard,data/set3/a7
969,Montreal,What is the largest primarily French-speaking city in the western world?,The largest primarily French-speaking city in the western world is Paris.,hard,hard,data/set3/a7
970,Nairobi,Is Nairobi the capital of Kenya?,Yes,easy,easy,data/set3/a9
972,Nairobi,Was Nairobi founded in 1899?,Yes,easy,easy,data/set3/a9
974,Nairobi,Is the current estimated population of Nairobi about 6 milion?,No,easy,easy,data/set3/a9
976,Nairobi,What is the current estimated population of Nairobi?,About 3 million,medium,medium,data/set3/a9
978,Nairobi,In what year was Nairobi founded?,1899,medium,medium,data/set3/a9
980,Nairobi,Which embassy in Nairobi was bombed in August 1998?,The United States Embassy,medium,medium,data/set3/a9
982,Nairobi,How many civilians died in the 1998 U.S. embassy bombing?,Over two hundred,hard,hard,data/set3/a9
984,Nairobi,How many trades can the NSE make per day?,10 million trades,hard,medium,data/set3/a9
986,Nairobi,About how many people are estimated to live in Nairobi?,3 million,hard,hard,data/set3/a9
996,Nikola_Tesla,Did Nikola Tesla die alone?,Nikola Tesla died alone.,easy,easy,data/set4/a3
997,Nikola_Tesla,Did Nikola Tesla die alone?,Yes,easy,easy,data/set4/a3
998,Nikola_Tesla,Was Nikola Tesla close friends with Mark Twain?,Nikola Tesla was close friends with Mark Twain.,easy,medium,data/set4/a3
999,Nikola_Tesla,Was Nikola Tesla close friends with Mark Twain?,Yes,easy,easy,data/set4/a3
1000,Nikola_Tesla,Did Nikola Tesla use a technique called picture thinking?,Nikola Tesla used a technique called picture thinking.,easy,easy,data/set4/a3
1001,Nikola_Tesla,Did Nikola Tesla use a technique called picture thinking?,Yes,easy,hard,data/set4/a3
1002,Nikola_Tesla,When did Nikola Tesla appear on the cover of Time Magazine?,"On Tesla's 75th birthday in 1931, Time magazine put him on its cover.",medium,hard,data/set4/a3
1003,Nikola_Tesla,When did Nikola Tesla appear on the cover of Time Magazine?,1931,medium,medium,data/set4/a3
1004,Nikola_Tesla,Who became adversaries with Nikola Tesla?,Nikola Tesla became adversaries with Edison.,medium,easy,data/set4/a3
1005,Nikola_Tesla,Who became adversaries with Nikola Tesla?,Edison,medium,medium,data/set4/a3
1006,Nikola_Tesla,Where did Nikola Tesla move to in 1880?,"In 1880, Nikola Tesla moved to Budapest.",medium,easy,data/set4/a3
1007,Nikola_Tesla,Where did Nikola Tesla move to in 1880?,Budapest,medium,medium,data/set4/a3
1008,Nikola_Tesla,Was Nikola Tesla's mother illiterate?,Nikola Tesla's mother never learned to read.,hard,hard,data/set4/a3
1009,Nikola_Tesla,Was Nikola Tesla's mother illiterate?,Yes,hard,hard,data/set4/a3
1010,Nikola_Tesla,How many siblings did Nikola Tesla have?,Nikola Tesla had four siblings.,hard,hard,data/set4/a3
1011,Nikola_Tesla,How many siblings did Nikola Tesla have?,4,hard,hard,data/set4/a3
1012,Nikola_Tesla,Was Nikola Tesla a vegetarian?, In his later years Tesla became a vegetarian.,hard,easy,data/set4/a3
1013,Nikola_Tesla,Was Nikola Tesla a vegetarian?,Yes,hard,easy,data/set4/a3
1014,Nikola_Tesla,"Is there a monument to Tesla at Niagara Falls, New York?",Yes,easy,easy,data/set4/a3
1016,Nikola_Tesla,Was Tesla an American citizen?,Yes,easy,easy,data/set4/a3
1018,Nikola_Tesla,Was Tesla on the cover of Time magazine?,Yes,easy,hard,data/set4/a3
1020,Nikola_Tesla,Where did Tesla study electrical engineering?,The Austrian Polytechnic in Graz,medium,medium,data/set4/a3
1022,Nikola_Tesla,When did Tesla receive his last patent?,1928,medium,medium,data/set4/a3
1024,Nikola_Tesla,What languages did Tesla speak?,"Serbian, Czech, English, French, German, Hungarian, Italian, and Latin",medium,medium,data/set4/a3
1026,Nikola_Tesla,Did Tesla win the Nobel Prize?,No,hard,hard,data/set4/a3
1028,Nikola_Tesla,Was Tesla rich at the time of his death?,No,hard,hard,data/set4/a3
1030,Nikola_Tesla,What music group was named after Tesla?,Tesla,hard,hard,data/set4/a3
1042,Octopus,Is the octopus a cephalopod?,"Yes, the octopus is a cephalopod.",easy,easy,data/set1/a10
1043,Octopus,Is the octopus a cephalopod?,"Yes, the octopus is a cephalopod.",easy,easy,data/set1/a10
1044,Octopus,Does the octopus have two eyes?,"Yes, the octopus has two eyes.",easy,easy,data/set1/a10
1045,Octopus,Does the octopus have two eyes?,"Yes, the octopus has two eyes.",easy,easy,data/set1/a10
1046,Octopus,Does the octopus have a hard beak?,"Yes, the octopus has a hard beak.",easy,easy,data/set1/a10
1047,Octopus,Does the octopus have a hard beak?,"Yes, the octopus has a hard beak.",easy,easy,data/set1/a10
1048,Octopus,Where is the mouth of an octopus?,The mouth of an octopus is at the center point of the arms.,medium,medium,data/set1/a10
1049,Octopus,Where is the mouth of an octopus?,The octopus' mouth is at the center point of the arms.,medium,easy,data/set1/a10
1050,Octopus,Around how many recognized octopus species are there?,There are around 300 recognized octopus species.,medium,medium,data/set1/a10
