sentence_index,sentence,phrase,phrase_id,sentiment_value,sentiment_class,sentiment_cls_value,splitset_label
9684,It 's a bad action movie because there 's no rooting interest and the spectacle is grotesque and boring .,It 's a bad action movie because there 's no rooting interest and the spectacle is grotesque and boring .,185000,0.13889,Very_Negative,0,1
9686,Handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism .,Handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism .,184284,0.5,Neutral,2,1
9687,So aggressively cheery that Pollyana would reach for a barf bag .,So aggressively cheery that Pollyana would reach for a barf bag .,187381,0.26389,Negative,1,1
9688,"Scooby-Doo does n't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , Nickelodeon-esque kiddie flick .","Scooby-Doo does n't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , Nickelodeon-esque kiddie flick .",187154,0.27778,Negative,1,1
9689,"Russell lacks the visual panache , the comic touch , and perhaps the budget of Sommers 's title-bout features .","Russell lacks the visual panache , the comic touch , and perhaps the budget of Sommers 's title-bout features .",187039,0.26389,Negative,1,1
9690,Highly uneven and inconsistent ... Margarita Happy Hour kinda resembles the el cheapo margaritas served within .,Highly uneven and inconsistent ... Margarita Happy Hour kinda resembles the el cheapo margaritas served within .,184426,0.069444,Very_Negative,0,1
9691,Very stupid and annoying .,Very stupid and annoying .,189395,0.13889,Very_Negative,0,1
9692,"The Sum of All Fears pretends to be a serious exploration of nuclear terrorism , but it 's really nothing more than warmed-over Cold War paranoia .","The Sum of All Fears pretends to be a serious exploration of nuclear terrorism , but it 's really nothing more than warmed-over Cold War paranoia .",187883,0.15278,Very_Negative,0,1
9693,A listless and desultory affair .,A listless and desultory affair .,181766,0.20833,Negative,1,1
9694,Represents the depths to which the girls-behaving-badly film has fallen .,Represents the depths to which the girls-behaving-badly film has fallen .,186905,0.27778,Negative,1,1
9695,How inept is Serving Sara ?,How inept is Serving Sara ?,184516,0.19444,Very_Negative,0,1
9696,It makes even Elizabeth Hurley seem graceless and ugly .,It makes even Elizabeth Hurley seem graceless and ugly .,185313,0.125,Very_Negative,0,1
9697,Jam-packed with literally bruising jokes .,Jam-packed with literally bruising jokes .,224451,0.5,Neutral,2,1
9698,"Every five minutes or so , someone gets clocked .","Every five minutes or so , someone gets clocked .",223280,0.55556,Neutral,2,1
9699,Wins my vote for ` The 2002 Enemy of Cinema ' Award .,Wins my vote for ` The 2002 Enemy of Cinema ' Award .,189764,0.5,Neutral,2,1
9700,"Any Chekhov is better than no Chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years .","Any Chekhov is better than no Chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years .",182501,0.41667,Neutral,2,1
9701,"Helmer Hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome .","Helmer Hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome .",184376,0.26389,Negative,1,1
9702,"Lazy , miserable and smug .","Lazy , miserable and smug .",224577,0.097222,Very_Negative,0,1
9703,This is one of the biggest disappointments of the year .,This is one of the biggest disappointments of the year .,226673,0.069444,Very_Negative,0,1
9704,Formula 51 has dulled your senses faster and deeper than any recreational drug on the market .,Formula 51 has dulled your senses faster and deeper than any recreational drug on the market .,184012,0.54167,Neutral,2,1
9705,"Every visual joke is milked , every set-up obvious and lengthy , every punchline predictable .","Every visual joke is milked , every set-up obvious and lengthy , every punchline predictable .",223292,0.38889,Negative,1,1
9706,There 's no energy .,There 's no energy .,226569,0.16667,Very_Negative,0,1
9707,Apparently writer-director Attal thought he need only cast himself and his movie-star wife sitting around in their drawers to justify a film .,Apparently writer-director Attal thought he need only cast himself and his movie-star wife sitting around in their drawers to justify a film .,182530,0.43056,Neutral,2,1
9708,"After the setup , the air leaks out of the movie , flattening its momentum with about an hour to go .","After the setup , the air leaks out of the movie , flattening its momentum with about an hour to go .",182207,0.5,Neutral,2,1
9709,"This is a poster movie , a mediocre tribute to films like Them !","This is a poster movie , a mediocre tribute to films like Them !",188991,0.33333,Negative,1,1
9710,"At three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue .","At three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue .",182644,0.34722,Negative,1,1
9711,A bit too derivative to stand on its own as the psychological thriller it purports to be .,A bit too derivative to stand on its own as the psychological thriller it purports to be .,181535,0.41667,Neutral,2,1
9712,A crude teen-oriented variation on a theme that the playwright Craig Lucas explored with infinitely more grace and eloquence in his Prelude to a Kiss .,A crude teen-oriented variation on a theme that the playwright Craig Lucas explored with infinitely more grace and eloquence in his Prelude to a Kiss .,181586,0.45833,Neutral,2,1
9713,"The film 's darker moments become smoothed over by an overwhelming need to tender inspirational tidings , especially in the last few cloying moments .","The film 's darker moments become smoothed over by an overwhelming need to tender inspirational tidings , especially in the last few cloying moments .",188131,0.47222,Neutral,2,1
9715,"This is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , ` Ah , yes , here we have a bad , bad , bad movie . '","This is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , ` Ah , yes , here we have a bad , bad , bad movie . '",189034,0.097222,Very_Negative,0,1
9716,"Shanghai Ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage .","Shanghai Ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage .",187239,0.58333,Neutral,2,1
9717,Plays like a checklist of everything Rob Reiner and his cast were sending up .,Plays like a checklist of everything Rob Reiner and his cast were sending up .,186708,0.47222,Neutral,2,1
9718,"There 's too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present .","There 's too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present .",188859,0.18056,Very_Negative,0,1
